transaction_id,date,city,store_id,category,subcategory,customer_id,unit_price,quantity,discount_rate,payment_method,is_return,gross_sales,net_sales
2921,2023-07-12,Phoenix,S007,Beauty,Skincare,C1288,21.2,3,0.0,Wallet,0,63.599999999999994,63.599999999999994
2922,2024-07-12,Phoenix,S004,Electronics,TV,C1883,308.41,2,0.0,Credit Card,0,616.82,616.82
2923,2023-05-28,Phoenix,S020,Clothing,Kids,C1284,27.16,1,0.0,Debit Card,0,27.16,27.16
2924,2023-07-21,Phoenix,S007,Electronics,Phone,C1058,613.05,1,0.01,Credit Card,0,613.05,606.9195
2925,2024-03-19,Seattle,S006,Books,Fiction,C1063,12.82,3,0.04,Wallet,0,38.46,36.9216
2926,2024-02-23,Phoenix,S011,Home,Decor,C1405,142.59,5,0.08,Credit Card,0,712.95,655.9140000000001
2927,2024-03-02,New York,S011,Beauty,Skincare,C1276,27.82,4,0.11,Debit Card,0,111.28,99.03920000000001
2928,2024-04-23,Seattle,S001,Grocery,Snacks,C1427,4.46,1,0.0,Debit Card,0,4.46,4.46
2929,2024-04-19,Phoenix,S020,Electronics,Phone,C1461,523.58,3,0.0,Debit Card,0,1570.7400000000002,1570.7400000000002
2930,2023-05-06,Houston,S014,Home,Furniture,C1181,128.47,1,0.0,Wallet,0,128.47,128.47
2931,2024-01-30,Miami,S017,Clothing,Women,C1689,27.81,1,0.0,Wallet,0,27.81,27.81
2932,2024-07-29,Houston,S014,Books,Fiction,C1517,15.51,1,0.07,Credit Card,0,15.51,14.424299999999999
2933,2023-11-21,Phoenix,S013,Home,Kitchen,C1465,133.99,1,0.0,Credit Card,0,133.99,133.99
2934,2024-01-27,Miami,S004,Electronics,Phone,C1194,540.09,1,0.1,Debit Card,0,540.09,486.081
2935,2024-09-19,Chicago,S020,Home,Furniture,C1689,109.65,1,0.0,Debit Card,0,109.65,109.65
2936,2024-03-15,Los Angeles,S006,Toys,Action Figures,C1614,33.03,1,0.0,Credit Card,0,33.03,33.03
2937,2023-07-23,Seattle,S001,Toys,Puzzles,C1504,19.3,1,0.14,Debit Card,0,19.3,16.598
2938,2024-04-30,Seattle,S012,Beauty,Makeup,C1171,24.24,2,0.05,Cash,0,48.48,46.056
2939,2023-01-31,New York,S009,Home,Furniture,C1636,110.5,3,0.1,Debit Card,0,331.5,298.35
2940,2024-01-23,New York,S015,Clothing,Kids,C1113,51.99,2,0.07,Debit Card,0,103.98,96.70139999999999
2941,2024-09-16,Phoenix,S008,Clothing,Kids,C1306,33.18,1,0.03,Credit Card,0,33.18,32.184599999999996
2942,2024-03-09,New York,S005,Books,Non-fiction,C1385,11.75,1,0.04,Wallet,0,11.75,11.28
2943,2024-01-11,Houston,S006,Clothing,Women,C1588,16.95,2,0.0,Credit Card,0,33.9,33.9
2944,2023-12-10,Los Angeles,S020,Clothing,Kids,C1579,35.74,4,0.0,Credit Card,0,142.96,142.96
2945,2024-03-18,Phoenix,S009,Books,Non-fiction,C1643,16.74,1,0.0,Cash,0,16.74,16.74
2946,2024-08-01,Chicago,S019,Beauty,Makeup,C1023,26.15,3,0.0,Debit Card,0,78.44999999999999,78.44999999999999
2947,2023-03-16,Phoenix,S014,Toys,Action Figures,C1311,24.96,3,0.03,Credit Card,0,74.88,72.63359999999999
2948,2024-07-10,Houston,S001,Clothing,Men,C1566,43.93,2,0.0,Credit Card,0,87.86,87.86
2949,2023-06-04,Houston,S009,Clothing,Women,C1702,36.27,2,0.0,Debit Card,0,72.54,72.54
2950,2024-03-05,New York,S017,Home,Decor,C1821,163.78,2,0.0,Credit Card,0,327.56,327.56
2951,2023-12-29,Chicago,S010,Beauty,Haircare,C1531,25.87,1,0.0,Credit Card,0,25.87,25.87
2952,2024-03-23,Phoenix,S018,Beauty,Makeup,C1109,24.73,4,0.0,Credit Card,0,98.92,98.92
2953,2023-08-22,New York,S009,Grocery,Produce,C1010,5.67,1,0.0,Credit Card,0,5.67,5.67
2954,2024-07-16,Miami,S013,Electronics,Headphones,C1175,393.77,1,0.13,Cash,0,393.77,342.5799
2955,2023-09-19,Houston,S005,Toys,Board Games,C1406,23.53,1,0.0,Debit Card,0,23.53,23.53
2956,2023-05-05,New York,S018,Home,Kitchen,C1547,100.43,1,0.0,Credit Card,0,100.43,100.43
2957,2023-09-02,Chicago,S001,Clothing,Kids,C1586,40.69,2,0.0,Cash,0,81.38,81.38
2958,2024-06-25,Los Angeles,S016,Grocery,Snacks,C1633,5.95,2,0.0,Credit Card,0,11.9,11.9
2959,2024-04-29,Seattle,S004,Clothing,Women,C1425,34.5,2,0.0,Credit Card,0,69.0,69.0
2960,2023-05-02,Houston,S012,Electronics,Phone,C1000,408.36,1,0.09,Debit Card,0,408.36,371.60760000000005
2961,2023-05-05,Miami,S013,Electronics,Headphones,C1660,378.14,1,0.0,Wallet,0,378.14,378.14
2962,2024-07-02,Houston,S010,Electronics,Headphones,C1785,272.34,2,0.0,Cash,0,544.68,544.68
2963,2023-06-19,Seattle,S010,Toys,Puzzles,C1583,19.28,2,0.05,Cash,0,38.56,36.632
2964,2023-05-04,New York,S004,Clothing,Women,C1165,27.03,1,0.0,Debit Card,0,27.03,27.03
2965,2023-02-04,New York,S007,Toys,Puzzles,C1704,15.55,1,0.03,Credit Card,0,15.55,15.0835
2966,2023-03-28,Los Angeles,S009,Home,Decor,C1609,135.59,2,0.0,Credit Card,0,271.18,271.18
2967,2023-07-20,Los Angeles,S014,Clothing,Women,C1838,32.6,1,0.0,Credit Card,0,32.6,32.6
2968,2024-01-04,Houston,S005,Beauty,Skincare,C1119,27.4,1,0.0,Credit Card,0,27.4,27.4
2969,2023-03-18,Miami,S016,Home,Kitchen,C1435,169.06,3,0.0,Credit Card,0,507.18,507.18
2970,2023-02-28,New York,S020,Electronics,Headphones,C1241,362.29,2,0.1,Debit Card,0,724.58,652.1220000000001
2971,2024-03-06,Houston,S001,Grocery,Beverages,C1314,7.08,4,0.0,Credit Card,0,28.32,28.32
2972,2024-09-29,Seattle,S011,Grocery,Snacks,C1615,6.88,4,0.0,Credit Card,0,27.52,27.52
2973,2024-05-14,Miami,S008,Clothing,Men,C1320,37.26,3,0.13,Cash,0,111.78,97.2486
2974,2023-04-19,Los Angeles,S011,Books,Non-fiction,C1223,16.3,1,0.15,Debit Card,0,16.3,13.855
2975,2023-10-05,Phoenix,S002,Electronics,Laptop,C1403,422.95,1,0.08,Credit Card,0,422.95,389.11400000000003
2976,2023-03-09,Miami,S003,Books,Non-fiction,C1242,15.03,1,0.0,Debit Card,0,15.03,15.03
2977,2023-03-10,Houston,S016,Home,Kitchen,C1790,98.45,1,0.07,Debit Card,0,98.45,91.5585
2978,2023-06-14,Phoenix,S012,Clothing,Women,C1729,33.93,4,0.0,Debit Card,0,135.72,135.72
2979,2024-05-03,Phoenix,S010,Home,Decor,C1861,130.02,5,0.02,Debit Card,0,650.1,637.098
2980,2023-11-01,Houston,S004,Clothing,Women,C1500,26.64,2,0.1,Credit Card,0,53.28,47.952000000000005
2981,2023-12-31,Los Angeles,S002,Clothing,Kids,C1048,38.22,1,0.17,Debit Card,0,38.22,31.722599999999996
2982,2024-01-14,Houston,S010,Grocery,Beverages,C1235,8.08,3,0.0,Debit Card,0,24.240000000000002,24.240000000000002
2983,2023-12-09,Chicago,S010,Toys,Action Figures,C1749,23.79,1,0.0,Debit Card,0,23.79,23.79
2984,2024-07-07,Miami,S015,Electronics,Headphones,C1594,472.61,1,0.13,Cash,0,472.61,411.1707
2985,2023-12-20,Chicago,S009,Grocery,Snacks,C1037,7.24,3,0.09,Credit Card,0,21.72,19.7652
2986,2024-02-20,Chicago,S007,Electronics,Laptop,C1431,347.7,2,0.12,Cash,0,695.4,611.952
2987,2023-04-19,Chicago,S017,Clothing,Men,C1437,43.0,2,0.0,Debit Card,0,86.0,86.0
2988,2024-07-16,Chicago,S018,Electronics,Headphones,C1813,459.98,1,0.0,Debit Card,0,459.98,459.98
2989,2024-05-11,Los Angeles,S018,Toys,Board Games,C1323,17.17,1,0.0,Credit Card,0,17.17,17.17
2990,2023-12-07,Seattle,S010,Toys,Puzzles,C1851,25.76,2,0.0,Wallet,0,51.52,51.52
2991,2024-01-18,Houston,S017,Electronics,Phone,C1524,419.66,3,0.0,Credit Card,0,1258.98,1258.98
2992,2024-06-16,Houston,S007,Grocery,Produce,C1890,7.79,3,0.09,Credit Card,0,23.37,21.2667
2993,2023-10-27,Seattle,S013,Home,Decor,C1828,159.25,1,0.06,Wallet,0,159.25,149.695
2994,2023-05-19,Chicago,S007,Beauty,Haircare,C1139,32.88,1,0.0,Debit Card,0,32.88,32.88
2995,2023-12-25,Seattle,S014,Grocery,Produce,C1053,8.56,1,0.0,Debit Card,0,8.56,8.56
2996,2024-05-13,Seattle,S002,Electronics,Phone,C1545,227.64,1,0.0,Credit Card,0,227.64,227.64
2997,2024-01-20,New York,S018,Home,Decor,C1725,131.73,2,0.12,Credit Card,0,263.46,231.8448
2998,2024-08-26,Phoenix,S014,Books,Comics,C1297,16.31,2,0.0,Credit Card,0,32.62,32.62
2999,2023-10-07,Los Angeles,S017,Beauty,Makeup,C1304,21.99,1,0.0,Wallet,0,21.99,21.99
3000,2024-09-28,Phoenix,S015,Clothing,Women,C1448,34.59,4,0.06,Wallet,0,138.36,130.0584
3001,2024-04-27,Miami,S016,Grocery,Produce,C1772,7.04,2,0.0,Wallet,0,14.08,14.08
3002,2023-04-21,Miami,S019,Electronics,Laptop,C1146,488.77,1,0.11,Debit Card,0,488.77,435.0053
3003,2023-05-19,Phoenix,S020,Books,Comics,C1866,15.76,3,0.0,Credit Card,0,47.28,47.28
3004,2024-03-10,Phoenix,S018,Home,Decor,C1623,89.63,2,0.0,Credit Card,0,179.26,179.26
3005,2024-05-23,New York,S011,Beauty,Makeup,C1541,30.3,3,0.05,Wallet,0,90.9,86.355
3006,2023-09-30,Miami,S004,Beauty,Haircare,C1813,24.47,1,0.0,Credit Card,0,24.47,24.47
3007,2023-04-09,Chicago,S017,Toys,Action Figures,C1107,31.58,2,0.18,Debit Card,0,63.16,51.7912
3008,2023-04-14,Chicago,S017,Clothing,Women,C1770,30.9,4,0.0,Debit Card,0,123.6,123.6
3009,2023-08-02,Phoenix,S008,Clothing,Women,C1854,38.56,1,0.0,Credit Card,0,38.56,38.56
3010,2023-06-14,Phoenix,S001,Beauty,Skincare,C1755,23.08,1,0.0,Debit Card,0,23.08,23.08
3011,2024-06-03,Miami,S019,Books,Fiction,C1853,11.63,5,0.11,Credit Card,0,58.150000000000006,51.7535
3012,2023-10-11,Los Angeles,S005,Clothing,Women,C1433,34.9,3,0.0,Credit Card,0,104.69999999999999,104.69999999999999
3013,2024-05-31,New York,S011,Books,Comics,C1551,13.45,1,0.0,Cash,0,13.45,13.45
3014,2024-09-04,Seattle,S001,Beauty,Makeup,C1326,14.14,4,0.19,Debit Card,1,56.56,0.0
3015,2023-06-13,Seattle,S004,Electronics,Laptop,C1806,543.45,1,0.0,Credit Card,0,543.45,543.45
3016,2023-03-05,Phoenix,S005,Beauty,Makeup,C1485,25.29,5,0.0,Debit Card,0,126.44999999999999,126.44999999999999
3017,2023-04-01,New York,S008,Books,Non-fiction,C1043,17.74,3,0.0,Debit Card,0,53.22,53.22
3018,2023-04-27,Phoenix,S004,Beauty,Makeup,C1734,22.17,1,0.04,Credit Card,0,22.17,21.2832
3019,2023-09-24,Chicago,S010,Home,Decor,C1472,132.41,2,0.17,Credit Card,0,264.82,219.80059999999997
3020,2024-07-12,Seattle,S017,Toys,Board Games,C1388,23.55,3,0.0,Credit Card,0,70.65,70.65
3021,2023-05-20,Chicago,S012,Clothing,Kids,C1613,29.9,2,0.0,Credit Card,0,59.8,59.8
3022,2023-09-03,Miami,S020,Electronics,Phone,C1641,450.88,1,0.0,Credit Card,0,450.88,450.88
3023,2024-01-30,Miami,S014,Electronics,Headphones,C1648,465.25,2,0.0,Credit Card,0,930.5,930.5
3024,2024-05-01,Seattle,S011,Beauty,Haircare,C1840,23.28,3,0.11,Debit Card,0,69.84,62.1576
3025,2024-04-20,Los Angeles,S012,Beauty,Skincare,C1103,21.25,1,0.11,Credit Card,0,21.25,18.9125
3026,2024-05-31,Phoenix,S002,Books,Fiction,C1858,12.72,3,0.0,Credit Card,0,38.160000000000004,38.160000000000004
3027,2023-07-03,Houston,S001,Beauty,Skincare,C1557,21.49,4,0.0,Wallet,0,85.96,85.96
3028,2023-01-20,Houston,S001,Grocery,Snacks,C1302,6.55,1,0.05,Credit Card,0,6.55,6.222499999999999
3029,2024-07-11,Los Angeles,S003,Beauty,Makeup,C1699,30.16,7,0.0,Credit Card,0,211.12,211.12
3030,2024-06-07,Seattle,S015,Grocery,Snacks,C1342,8.61,4,0.0,Cash,0,34.44,34.44
3031,2024-08-04,Houston,S009,Electronics,Headphones,C1127,453.26,1,0.03,Debit Card,0,453.26,439.6622
3032,2024-06-12,Chicago,S016,Home,Furniture,C1270,85.53,1,0.08,Credit Card,0,85.53,78.6876
3033,2023-05-27,Miami,S017,Beauty,Skincare,C1269,18.35,1,0.0,Debit Card,0,18.35,18.35
3034,2023-10-31,Phoenix,S019,Home,Decor,C1324,120.52,1,0.0,Wallet,0,120.52,120.52
3035,2024-09-11,Phoenix,S002,Toys,Puzzles,C1411,35.99,1,0.13,Cash,0,35.99,31.311300000000003
3036,2024-08-04,Miami,S020,Books,Comics,C1003,18.55,1,0.0,Credit Card,0,18.55,18.55
3037,2023-08-16,Miami,S009,Clothing,Kids,C1465,36.8,2,0.0,Cash,0,73.6,73.6
3038,2023-04-12,Los Angeles,S004,Beauty,Makeup,C1242,23.28,5,0.0,Cash,0,116.4,116.4
3039,2024-08-09,Houston,S005,Beauty,Haircare,C1126,23.38,2,0.0,Cash,1,46.76,0.0
3040,2024-02-21,Houston,S018,Clothing,Men,C1807,36.1,3,0.07,Credit Card,0,108.30000000000001,100.71900000000001
3041,2023-08-04,Los Angeles,S002,Home,Kitchen,C1213,106.95,2,0.0,Cash,0,213.9,213.9
3042,2024-02-11,Phoenix,S016,Home,Decor,C1481,139.82,2,0.0,Debit Card,0,279.64,279.64
3043,2024-02-03,Chicago,S008,Home,Kitchen,C1290,105.88,2,0.0,Credit Card,0,211.76,211.76
3044,2024-05-13,New York,S008,Books,Fiction,C1619,17.72,1,0.07,Wallet,0,17.72,16.479599999999998
3045,2024-04-09,Los Angeles,S007,Clothing,Kids,C1894,43.22,1,0.0,Credit Card,0,43.22,43.22
3046,2023-03-23,Houston,S005,Grocery,Produce,C1806,5.64,1,0.05,Credit Card,0,5.64,5.358
3047,2024-08-26,Seattle,S006,Beauty,Skincare,C1087,24.61,3,0.0,Debit Card,0,73.83,73.83
3048,2023-12-31,Houston,S005,Electronics,Headphones,C1776,518.42,1,0.1,Credit Card,0,518.42,466.578
3049,2023-06-12,Houston,S019,Beauty,Makeup,C1278,16.03,1,0.1,Credit Card,0,16.03,14.427000000000001
3050,2023-02-17,Miami,S008,Beauty,Makeup,C1658,25.77,1,0.1,Debit Card,0,25.77,23.193
3051,2024-05-25,Los Angeles,S004,Books,Fiction,C1147,14.45,2,0.0,Debit Card,0,28.9,28.9
3052,2023-11-25,Phoenix,S018,Toys,Board Games,C1762,14.74,3,0.03,Credit Card,0,44.22,42.8934
3053,2023-04-26,Houston,S007,Home,Furniture,C1382,123.16,2,0.09,Credit Card,0,246.32,224.1512
3054,2023-12-03,Chicago,S006,Grocery,Dairy,C1271,3.29,4,0.0,Debit Card,0,13.16,13.16
3055,2023-05-27,Chicago,S014,Electronics,Phone,C1546,386.77,2,0.0,Credit Card,0,773.54,773.54
3056,2024-07-28,Houston,S017,Toys,Board Games,C1704,24.1,3,0.07,Credit Card,1,72.30000000000001,0.0
3057,2023-11-19,Phoenix,S013,Toys,Action Figures,C1668,16.98,2,0.06,Wallet,0,33.96,31.9224
3058,2024-03-18,New York,S002,Clothing,Women,C1798,32.56,1,0.0,Credit Card,0,32.56,32.56
3059,2023-01-13,Seattle,S005,Electronics,Headphones,C1201,247.27,2,0.0,Debit Card,0,494.54,494.54
3060,2024-05-08,Los Angeles,S015,Toys,Action Figures,C1320,26.79,1,0.06,Credit Card,0,26.79,25.182599999999997
3061,2023-10-14,Los Angeles,S019,Electronics,Phone,C1817,469.57,2,0.0,Debit Card,0,939.14,939.14
3062,2023-04-24,Miami,S002,Books,Non-fiction,C1175,15.2,3,0.11,Credit Card,0,45.599999999999994,40.583999999999996
3063,2024-04-24,Houston,S019,Electronics,TV,C1077,527.16,3,0.0,Credit Card,0,1581.48,1581.48
3064,2023-01-22,New York,S009,Grocery,Produce,C1761,9.25,2,0.0,Credit Card,0,18.5,18.5
3065,2023-12-15,Phoenix,S006,Clothing,Men,C1485,29.08,2,0.0,Credit Card,0,58.16,58.16
3066,2024-07-19,Houston,S002,Home,Furniture,C1777,89.99,1,0.11,Cash,0,89.99,80.0911
3067,2023-11-16,Chicago,S006,Grocery,Snacks,C1095,9.82,3,0.0,Credit Card,0,29.46,29.46
3068,2023-05-06,Chicago,S019,Grocery,Dairy,C1145,8.97,1,0.0,Wallet,0,8.97,8.97
3069,2023-10-04,New York,S019,Grocery,Produce,C1759,6.32,2,0.0,Cash,0,12.64,12.64
3070,2023-07-23,Chicago,S013,Clothing,Men,C1213,28.16,2,0.0,Credit Card,0,56.32,56.32
3071,2023-07-13,Los Angeles,S004,Home,Furniture,C1481,83.88,3,0.0,Debit Card,0,251.64,251.64
3072,2024-06-30,Los Angeles,S018,Electronics,Laptop,C1276,359.28,3,0.0,Cash,0,1077.84,1077.84
3073,2023-10-13,Phoenix,S012,Electronics,TV,C1037,266.54,4,0.02,Credit Card,0,1066.16,1044.8368
3074,2023-02-26,Los Angeles,S018,Clothing,Men,C1174,32.55,2,0.0,Debit Card,0,65.1,65.1
3075,2023-10-30,Miami,S010,Books,Comics,C1821,13.07,3,0.0,Credit Card,0,39.21,39.21
3076,2023-06-12,Houston,S017,Books,Non-fiction,C1129,13.77,4,0.07,Credit Card,0,55.08,51.224399999999996
3077,2023-01-19,New York,S017,Clothing,Women,C1319,36.33,2,0.0,Credit Card,0,72.66,72.66
3078,2024-01-05,Houston,S018,Electronics,Phone,C1585,266.81,2,0.08,Credit Card,0,533.62,490.9304
3079,2023-09-21,Chicago,S003,Toys,Puzzles,C1044,38.09,1,0.05,Debit Card,0,38.09,36.185500000000005
3080,2023-04-23,Phoenix,S007,Toys,Action Figures,C1747,26.17,4,0.0,Cash,0,104.68,104.68
3081,2024-05-02,Chicago,S009,Clothing,Women,C1522,29.05,1,0.0,Credit Card,0,29.05,29.05
3082,2023-11-23,Phoenix,S006,Electronics,Laptop,C1587,463.61,1,0.0,Credit Card,0,463.61,463.61
3083,2024-06-25,Chicago,S005,Books,Fiction,C1172,17.25,1,0.07,Credit Card,0,17.25,16.0425
3084,2024-08-01,Houston,S005,Beauty,Skincare,C1367,25.07,1,0.0,Credit Card,0,25.07,25.07
3085,2023-03-06,Chicago,S001,Electronics,Phone,C1018,350.35,2,0.0,Credit Card,0,700.7,700.7
3086,2023-10-19,Seattle,S013,Toys,Board Games,C1607,22.98,2,0.12,Credit Card,0,45.96,40.4448
3087,2023-01-25,Phoenix,S019,Electronics,Phone,C1258,314.52,1,0.09,Cash,1,314.52,0.0
3088,2024-07-02,Miami,S003,Toys,Action Figures,C1771,31.94,3,0.0,Credit Card,0,95.82000000000001,95.82000000000001
3089,2023-01-01,Seattle,S016,Home,Kitchen,C1759,102.47,4,0.0,Debit Card,0,409.88,409.88
3090,2024-07-02,Phoenix,S015,Books,Comics,C1632,16.7,1,0.07,Credit Card,0,16.7,15.530999999999999
3091,2023-05-21,Los Angeles,S010,Clothing,Men,C1875,35.98,4,0.0,Debit Card,0,143.92,143.92
3092,2023-07-07,Los Angeles,S013,Home,Furniture,C1051,121.33,1,0.08,Debit Card,0,121.33,111.62360000000001
3093,2023-05-08,Phoenix,S017,Grocery,Snacks,C1255,8.42,2,0.0,Cash,0,16.84,16.84
3094,2023-07-20,Chicago,S015,Electronics,Phone,C1535,524.66,4,0.0,Credit Card,0,2098.64,2098.64
3095,2023-05-07,Phoenix,S012,Books,Non-fiction,C1337,17.78,3,0.0,Cash,0,53.34,53.34
3096,2023-09-14,Los Angeles,S005,Electronics,Laptop,C1651,428.6,1,0.05,Cash,1,428.6,0.0
3097,2024-06-30,Los Angeles,S007,Grocery,Snacks,C1284,8.24,2,0.0,Credit Card,0,16.48,16.48
3098,2023-07-13,Phoenix,S020,Clothing,Women,C1290,24.39,1,0.0,Debit Card,0,24.39,24.39
3099,2023-04-14,Houston,S015,Home,Decor,C1054,98.88,3,0.0,Debit Card,0,296.64,296.64
3100,2024-06-18,Seattle,S001,Beauty,Skincare,C1723,22.37,6,0.0,Wallet,0,134.22,134.22
3101,2023-09-22,Chicago,S005,Books,Fiction,C1525,16.79,3,0.0,Wallet,0,50.37,50.37
3102,2024-01-19,New York,S005,Toys,Board Games,C1034,19.97,4,0.0,Debit Card,0,79.88,79.88
3103,2023-09-17,Los Angeles,S011,Home,Kitchen,C1232,111.19,3,0.0,Credit Card,0,333.57,333.57
3104,2024-02-18,Houston,S010,Home,Furniture,C1352,130.26,8,0.0,Credit Card,0,1042.08,1042.08
3105,2023-12-24,Chicago,S020,Electronics,Laptop,C1564,287.41,1,0.0,Credit Card,0,287.41,287.41
3106,2023-03-16,Houston,S003,Books,Fiction,C1805,9.69,5,0.0,Credit Card,0,48.449999999999996,48.449999999999996
3107,2023-12-21,Los Angeles,S013,Electronics,Phone,C1062,386.67,1,0.0,Credit Card,0,386.67,386.67
3108,2024-08-06,Houston,S014,Electronics,Phone,C1087,411.34,1,0.0,Credit Card,0,411.34,411.34
3109,2023-07-07,New York,S001,Electronics,Laptop,C1205,401.62,1,0.0,Credit Card,0,401.62,401.62
3110,2023-10-17,Seattle,S014,Electronics,Headphones,C1091,402.99,1,0.03,Debit Card,0,402.99,390.9003
3111,2023-02-14,Phoenix,S012,Electronics,TV,C1753,431.1,1,0.0,Cash,0,431.1,431.1
3112,2024-07-26,Miami,S009,Grocery,Beverages,C1742,8.51,2,0.14,Cash,0,17.02,14.6372
3113,2023-03-24,Chicago,S015,Toys,Board Games,C1872,25.28,4,0.0,Credit Card,0,101.12,101.12
3114,2023-05-03,New York,S020,Electronics,Headphones,C1242,366.31,1,0.03,Credit Card,0,366.31,355.3207
3115,2023-12-24,Seattle,S007,Books,Non-fiction,C1503,15.61,2,0.0,Credit Card,0,31.22,31.22
3116,2024-06-11,Houston,S003,Toys,Puzzles,C1547,26.58,1,0.12,Wallet,0,26.58,23.3904
3117,2023-03-07,Seattle,S005,Beauty,Haircare,C1684,25.54,2,0.0,Credit Card,0,51.08,51.08
3118,2024-01-10,Phoenix,S013,Beauty,Haircare,C1720,22.31,3,0.0,Wallet,0,66.92999999999999,66.92999999999999
3119,2023-06-11,Miami,S013,Home,Furniture,C1282,163.6,4,0.0,Wallet,0,654.4,654.4
3120,2024-01-15,Houston,S014,Beauty,Makeup,C1452,27.93,3,0.0,Cash,0,83.78999999999999,83.78999999999999
3121,2023-12-24,Los Angeles,S016,Toys,Board Games,C1678,15.36,1,0.09,Credit Card,0,15.36,13.9776
3122,2023-07-07,New York,S002,Toys,Board Games,C1825,28.03,2,0.0,Debit Card,0,56.06,56.06
3123,2023-11-18,Los Angeles,S005,Home,Furniture,C1320,132.73,2,0.0,Cash,0,265.46,265.46
3124,2024-03-25,Los Angeles,S014,Books,Non-fiction,C1560,17.46,2,0.11,Credit Card,0,34.92,31.0788
3125,2024-04-18,Miami,S014,Beauty,Haircare,C1619,23.95,2,0.0,Credit Card,0,47.9,47.9
3126,2023-01-13,Phoenix,S006,Electronics,TV,C1675,288.99,2,0.0,Cash,0,577.98,577.98
3127,2023-07-03,New York,S004,Electronics,TV,C1792,401.66,2,0.0,Debit Card,0,803.32,803.32
3128,2023-04-21,Houston,S008,Electronics,TV,C1239,399.5,1,0.01,Credit Card,0,399.5,395.505
3129,2024-05-22,Los Angeles,S017,Beauty,Makeup,C1825,27.65,2,0.05,Credit Card,0,55.3,52.535
3130,2023-10-17,Phoenix,S014,Clothing,Men,C1414,40.38,3,0.0,Cash,1,121.14000000000001,0.0
3131,2023-10-22,Miami,S004,Beauty,Skincare,C1044,17.86,5,0.05,Credit Card,0,89.3,84.835
3132,2024-03-26,Los Angeles,S007,Books,Comics,C1285,19.67,1,0.1,Debit Card,0,19.67,17.703000000000003
3133,2023-08-03,New York,S004,Books,Non-fiction,C1052,10.11,3,0.07,Debit Card,0,30.33,28.206899999999997
3134,2024-09-23,New York,S008,Toys,Board Games,C1102,33.93,3,0.0,Debit Card,0,101.78999999999999,101.78999999999999
3135,2024-07-20,New York,S002,Home,Furniture,C1063,120.1,2,0.0,Credit Card,0,240.2,240.2
3136,2023-01-27,Phoenix,S019,Clothing,Kids,C1050,31.53,3,0.12,Cash,0,94.59,83.2392
3137,2024-09-21,New York,S007,Grocery,Beverages,C1832,9.74,2,0.03,Credit Card,0,19.48,18.895599999999998
3138,2023-08-19,Seattle,S004,Clothing,Women,C1780,48.59,2,0.0,Credit Card,0,97.18,97.18
3139,2024-07-18,New York,S013,Home,Kitchen,C1700,137.18,1,0.0,Wallet,0,137.18,137.18
3140,2023-11-17,Seattle,S017,Grocery,Dairy,C1595,9.46,1,0.0,Cash,0,9.46,9.46
3141,2023-08-21,Miami,S017,Grocery,Produce,C1009,6.51,3,0.0,Credit Card,0,19.53,19.53
3142,2024-03-12,Los Angeles,S008,Grocery,Snacks,C1723,6.8,3,0.01,Credit Card,0,20.4,20.195999999999998
3143,2024-06-16,Phoenix,S015,Clothing,Kids,C1003,39.4,1,0.0,Cash,0,39.4,39.4
3144,2024-02-07,New York,S008,Toys,Board Games,C1425,29.0,3,0.04,Credit Card,0,87.0,83.52
3145,2023-02-22,New York,S020,Toys,Board Games,C1132,29.73,1,0.0,Debit Card,0,29.73,29.73
3146,2023-11-09,Phoenix,S013,Grocery,Beverages,C1502,9.31,3,0.0,Debit Card,0,27.93,27.93
3147,2023-10-08,Miami,S008,Electronics,TV,C1899,386.67,4,0.0,Cash,0,1546.68,1546.68
3148,2023-01-31,New York,S006,Beauty,Haircare,C1560,25.27,3,0.11,Debit Card,0,75.81,67.4709
3149,2023-12-03,Miami,S012,Toys,Action Figures,C1032,28.62,2,0.07,Debit Card,0,57.24,53.2332
3150,2023-07-02,Los Angeles,S007,Beauty,Skincare,C1218,17.64,1,0.0,Wallet,0,17.64,17.64
3151,2023-01-23,Miami,S004,Toys,Action Figures,C1038,22.61,1,0.0,Credit Card,0,22.61,22.61
3152,2024-06-27,Houston,S018,Grocery,Beverages,C1265,7.05,3,0.1,Credit Card,0,21.15,19.035
3153,2024-03-21,Houston,S012,Electronics,TV,C1634,468.56,1,0.0,Credit Card,0,468.56,468.56
3154,2023-03-15,Los Angeles,S005,Electronics,Headphones,C1056,431.74,1,0.0,Cash,0,431.74,431.74
3155,2023-01-10,Miami,S005,Toys,Board Games,C1004,24.73,1,0.0,Credit Card,0,24.73,24.73
3156,2024-04-28,New York,S017,Beauty,Haircare,C1800,20.15,1,0.07,Cash,0,20.15,18.739499999999996
3157,2024-03-31,Seattle,S004,Clothing,Kids,C1886,17.33,3,0.05,Credit Card,0,51.989999999999995,49.390499999999996
3158,2024-07-19,Los Angeles,S017,Electronics,Laptop,C1024,507.16,1,0.09,Wallet,0,507.16,461.51560000000006
3159,2024-07-17,Phoenix,S003,Beauty,Skincare,C1323,20.42,1,0.0,Credit Card,0,20.42,20.42
3160,2023-06-09,New York,S013,Toys,Action Figures,C1373,23.76,2,0.0,Debit Card,0,47.52,47.52
3161,2023-01-14,Seattle,S010,Toys,Action Figures,C1813,25.72,1,0.01,Debit Card,0,25.72,25.462799999999998
